StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
869,7.4,1,2,1,67,4.2,0,1,58,64,0
9383,8.3,2,3,0,87,4.8,1,1,59,84,1
8689,7.2,0,1,0,70,3.5,0,0,58,69,0
4053,7.5,2,1,2,86,4.6,0,1,82,83,1
6131,7.5,0,3,1,77,4.8,1,1,75,83,0
3245,7.7,0,3,1,68,4.4,1,0,62,62,0
4843,7.6,2,3,2,90,4.8,1,1,75,86,1
9331,8.3,2,2,0,89,4.8,1,1,83,81,1
5641,6.6,0,2,1,63,4.1,0,0,57,62,0
5781,8.6,1,3,0,88,4.5,1,1,78,67,0
8541,7.1,1,3,1,74,4.3,0,1,72,81,1
1076,7.5,1,2,2,71,4.1,0,1,72,83,1
2958,7.1,1,1,0,74,4.6,1,0,55,75,0
6753,8.2,1,1,1,82,4.1,1,1,57,71,0
8658,7.8,2,3,0,86,4.6,1,1,74,86,1
7273,6.5,1,3,0,82,4.7,1,1,55,82,1
4760,7.6,0,1,1,68,4.1,0,0,63,64,0
4863,6.7,0,1,0,80,3.1,0,1,55,63,0
7026,6.8,1,1,0,60,3.7,0,0,64,64,0
7648,8.3,2,3,2,90,4.8,1,1,86,85,1
7162,8.8,2,3,2,90,4.8,1,1,66,85,1
74,7.5,1,2,0,73,4.4,0,0,66,84,0
4902,8.4,2,3,2,86,4.8,1,1,74,81,1
4376,7.6,1,2,0,73,3.8,0,1,76,64,0
6699,8.2,2,3,2,90,4.7,1,1,78,84,1
9806,8.2,1,3,1,78,4.0,0,1,58,85,1
1102,7.5,0,2,0,78,4.4,0,1,62,65,0
9538,8.0,1,1,1,70,4.0,0,1,72,64,0
7656,7.7,0,2,0,74,4.2,0,1,55,71,0
5236,7.4,1,3,0,81,3.7,1,1,69,74,0
5166,6.6,1,3,2,85,4.7,1,1,77,84,1
119,6.5,1,2,1,78,4.2,0,0,62,62,0
2023,8.1,2,1,0,82,4.4,0,0,55,73,0
9886,7.8,1,1,0,78,4.0,0,0,66,75,0
2639,7.6,0,1,0,69,3.4,0,0,60,74,0
2035,8.2,1,2,2,86,4.2,1,1,73,73,0
2565,7.6,2,2,2,79,4.8,1,1,76,82,1
8666,8.3,1,2,2,86,4.8,1,1,58,72,1
3544,6.8,0,2,1,71,4.0,0,0,58,70,0
1220,7.7,2,1,1,64,4.2,0,1,55,78,0
9715,7.4,1,1,0,67,3.7,0,1,61,61,0
6712,7.8,1,1,1,72,4.2,0,1,58,68,0
2904,7.8,1,1,1,82,3.9,0,1,74,73,0
3027,6.5,0,1,0,80,4.3,0,0,61,60,0
2511,8.2,2,3,2,87,4.8,1,1,77,86,1
4202,7.7,1,1,0,60,4.3,0,0,57,70,0
3208,7.6,0,2,0,79,3.8,0,1,55,63,0
4490,8.3,2,2,0,81,4.0,1,0,75,82,1
2756,8.4,2,3,2,90,4.4,1,1,74,88,1
8890,7.6,0,2,1,77,4.4,1,1,64,63,1
178,8.5,1,3,2,90,4.8,1,1,61,86,1
1644,8.4,2,3,0,84,4.8,1,1,71,81,0
9293,7.6,1,1,2,90,4.4,0,1,81,73,0
3519,7.2,1,1,0,70,3.7,0,0,55,58,0
1375,7.5,1,2,2,86,3.6,0,0,74,86,1
1721,7.6,1,2,1,74,4.4,1,1,73,72,1
3996,7.5,1,1,1,79,4.7,1,1,55,71,0
3689,7.4,1,3,1,81,4.7,0,1,69,74,0
2265,7.6,1,2,0,77,4.1,0,1,68,72,1
88,8.5,1,2,2,79,3.9,1,1,76,66,1
2849,8.4,2,3,1,80,4.6,1,1,75,79,0
8688,6.8,1,2,2,70,3.8,0,1,55,67,0
404,8.5,2,3,2,90,4.8,1,1,80,84,1
9901,7.6,1,2,2,79,4.2,0,1,64,68,0
4078,7.8,1,1,1,77,4.0,0,1,62,63,0
6836,8.0,2,3,2,90,4.8,1,1,85,83,1
6538,6.8,1,1,1,81,4.2,0,1,55,64,0
2457,7.8,2,3,2,90,3.9,1,1,60,87,0
2752,8.6,0,3,2,90,4.8,1,1,77,83,1
2215,6.5,0,1,1,65,4.2,0,1,58,70,0
1028,7.0,1,1,2,81,4.8,1,0,72,82,0
9704,7.6,0,2,0,75,3.8,1,1,67,68,0
1422,8.1,2,2,3,76,4.1,1,1,55,88,0
2437,7.7,0,1,1,90,4.3,1,1,75,75,1
4278,7.5,0,3,0,65,4.3,1,1,79,84,0
9610,8.3,2,3,2,90,4.8,1,1,78,84,1
1279,6.5,0,1,0,61,3.7,0,0,67,71,0
6221,7.6,1,1,1,71,4.5,1,0,61,72,1
4908,7.9,0,2,1,76,4.7,1,1,82,82,0
5065,6.5,2,1,1,72,4.4,0,1,55,66,0
1979,7.3,1,1,1,70,3.8,0,0,56,71,0
1062,7.5,1,1,2,75,3.5,0,1,69,67,0
5015,6.5,0,1,1,66,4.4,0,0,69,67,0
4536,8.5,2,3,2,88,4.4,1,1,88,85,1
6994,7.9,1,2,0,73,4.5,1,0,68,74,1
9254,6.8,1,1,0,79,4.3,0,0,55,63,0
1503,8.3,1,3,2,86,4.8,1,1,67,81,0
8569,7.9,1,2,0,68,3.6,0,1,65,61,0
9315,8.5,1,3,0,86,4.8,1,1,70,86,1
8837,7.9,1,2,1,86,4.4,1,1,83,67,0
8921,8.6,2,1,0,86,4.4,1,1,82,79,1
4919,8.5,2,1,0,86,4.5,1,1,80,82,1
679,8.0,2,3,2,83,4.8,1,1,75,84,1
5077,7.5,0,2,1,72,4.5,1,0,67,64,0
8065,7.0,1,1,1,68,3.7,0,0,55,68,0
7569,7.4,1,1,1,70,3.5,0,1,57,61,0
103,6.5,1,1,1,62,3.8,0,1,58,65,0
958,6.5,0,2,1,69,4.7,1,1,72,72,0
8557,7.5,1,1,1,76,4.0,0,1,55,70,0
3786,6.9,1,2,1,74,4.0,1,1,59,59,0
9631,6.5,1,1,0,69,4.0,0,1,55,65,0
7174,6.8,0,1,0,84,4.0,0,1,80,69,0
4044,7.8,0,2,2,90,4.8,0,1,80,85,1
2649,8.5,1,3,1,89,4.6,1,1,78,82,0
6001,8.2,1,3,3,88,4.8,0,1,82,69,1
7928,6.7,1,2,1,86,4.8,1,1,59,86,1
2827,6.6,0,1,0,61,3.8,0,0,66,61,0
4095,7.5,2,3,1,83,4.2,1,1,76,75,1
7775,6.6,1,3,1,79,3.2,0,1,62,69,0
9259,8.1,2,1,0,87,4.0,1,1,75,88,0
8114,7.9,1,2,0,90,4.1,1,1,77,78,1
4773,6.6,0,1,1,72,3.5,0,1,80,66,0
1948,8.1,2,3,0,90,4.8,1,1,83,88,1
6110,8.0,1,3,2,87,4.8,1,1,70,85,0
2300,8.4,0,1,1,67,4.1,0,0,78,58,1
7845,8.6,2,2,1,77,4.5,1,1,87,82,0
4383,8.5,1,3,3,70,3.8,1,1,72,85,1
5426,7.8,2,3,2,86,4.8,0,1,85,84,1
6772,8.0,2,3,0,75,4.4,0,1,70,82,0
8579,7.7,1,1,2,70,3.9,1,0,72,65,0
4292,6.7,1,2,0,63,3.7,0,0,55,62,0
529,8.1,1,3,0,88,4.3,0,0,72,85,0
1234,8.6,2,3,2,90,4.8,1,0,74,81,1
780,7.7,1,3,0,79,4.8,0,1,75,69,0
5860,8.5,0,3,0,90,4.5,1,1,55,62,1
3060,7.7,1,1,0,67,4.4,0,1,81,73,0
8588,8.1,1,2,0,89,4.7,1,1,75,85,1
1861,8.1,1,3,0,90,4.6,0,1,71,81,1
8439,6.8,1,1,0,69,3.9,0,0,62,60,0
7404,7.5,2,3,0,81,4.8,1,1,80,80,1
4640,6.5,2,2,1,76,3.9,1,1,60,68,0
4251,7.8,1,2,1,82,4.4,1,1,55,67,0
1993,7.0,0,2,0,66,4.3,0,1,79,63,1
7380,7.7,1,2,0,74,4.7,1,1,69,71,1
7306,6.8,1,1,0,72,4.2,0,1,60,68,0
5304,7.6,2,2,0,73,4.4,1,1,83,87,1
8193,7.4,1,2,1,84,4.6,0,1,55,70,0
7448,7.7,1,1,1,75,3.5,0,0,71,66,1
2472,7.6,2,1,0,73,4.6,1,1,78,73,0
7198,6.9,1,1,0,76,4.0,0,1,77,76,0
5313,7.9,2,3,1,89,4.8,1,1,90,86,1
9036,8.2,0,2,1,75,4.4,1,1,73,67,1
1397,8.3,0,3,2,89,4.5,1,1,85,84,1
4003,7.8,2,2,2,68,4.5,0,1,73,87,0
5372,8.2,0,3,2,81,4.7,0,0,82,68,0
3236,8.3,1,3,2,90,4.5,1,1,56,71,1
1043,8.3,2,3,2,90,4.8,1,1,72,84,0
3299,8.3,2,3,2,90,4.8,1,1,87,67,1
7257,8.0,2,1,1,77,3.8,0,1,83,64,0
258,7.5,1,2,3,86,4.8,0,1,60,67,0
7287,8.6,1,3,2,85,4.8,1,1,78,85,1
8617,8.6,2,3,0,84,4.8,1,1,86,87,1
7817,7.6,1,3,2,90,4.5,1,0,87,71,1
5844,8.0,1,3,2,90,4.3,1,1,66,85,1
2090,8.7,1,1,2,80,3.8,1,1,60,75,0
7703,8.5,2,3,2,90,4.8,1,1,85,88,1
504,7.2,0,2,1,60,3.6,0,0,74,71,0
5266,8.3,2,3,2,90,4.8,1,1,77,83,1
8815,8.1,1,2,2,78,4.7,1,1,57,83,0
1346,8.3,1,3,0,90,4.1,1,1,82,81,1
8456,7.4,1,3,2,76,3.7,1,1,74,83,0
5047,8.2,2,3,3,90,4.8,1,1,69,88,0
2249,6.6,0,2,0,64,4.2,0,0,55,85,0
4982,7.5,1,1,0,66,3.9,0,1,55,78,0
373,7.8,0,3,2,73,4.6,1,0,82,85,0
8455,8.3,0,2,0,85,4.2,0,0,56,67,0
3371,8.2,2,3,2,90,4.7,1,0,75,85,1
2007,7.3,1,1,0,69,3.9,1,1,58,60,0
3657,7.8,1,2,0,83,4.8,1,1,77,68,1
8328,8.2,2,3,2,90,4.8,1,1,74,88,1
7522,6.5,1,1,0,82,4.3,0,1,57,70,0
4002,6.5,1,2,0,65,4.0,0,0,61,63,0
6073,6.7,1,1,0,79,4.0,0,0,57,57,0
8737,8.3,1,3,1,88,4.8,0,1,72,69,1
998,8.0,1,2,2,89,4.5,1,1,81,81,1
8180,7.9,0,3,1,86,4.6,1,1,76,88,1
3291,7.7,0,2,0,70,3.6,0,1,57,66,0
1177,8.2,0,1,2,88,4.6,1,0,75,58,1
552,8.2,1,3,1,88,4.8,1,1,71,82,0
745,8.4,1,1,2,81,3.9,1,1,64,84,1
7224,7.5,1,1,1,67,4.0,0,0,55,71,0
4555,8.0,1,1,1,79,4.6,1,0,66,67,0
2860,7.6,2,3,0,78,4.8,1,1,74,87,1
8821,7.9,2,3,2,80,4.5,1,1,77,85,1
3460,8.0,1,2,1,73,4.4,1,1,84,75,1
2725,7.4,1,1,2,84,4.7,1,1,80,75,1
6848,7.9,0,1,0,87,4.5,0,1,75,75,1
7616,7.4,1,1,0,74,3.9,0,1,55,69,0
7548,8.6,1,3,2,90,4.5,1,1,72,83,1
9175,8.1,0,1,2,77,4.6,1,1,76,88,1
6394,7.4,1,1,0,67,4.4,0,1,60,61,0
5359,7.8,0,1,0,71,3.8,1,0,62,69,0
9489,7.4,1,1,1,65,3.7,0,0,57,57,0
2969,8.1,1,2,2,84,4.5,1,1,78,84,1
694,8.3,1,3,0,90,4.7,1,1,86,78,1
2534,6.5,1,2,1,78,4.5,0,0,57,66,0
6400,6.5,2,2,0,79,4.1,1,0,57,64,0
983,6.8,1,2,0,79,3.4,0,1,76,63,0
5365,8.4,2,3,2,84,4.2,1,1,81,84,1
80,7.6,1,2,1,72,3.9,0,1,58,66,0
4054,8.5,2,3,2,90,4.8,1,0,76,84,0
6259,7.5,0,1,0,72,4.0,0,1,55,87,0
9577,7.3,1,2,0,84,3.9,1,1,90,88,1
9026,8.6,1,3,2,82,4.8,1,1,90,85,1
3108,7.6,1,1,0,62,4.2,0,1,55,80,0
3602,7.8,0,1,2,76,4.3,1,0,55,69,0
6074,6.8,0,3,1,74,4.5,1,1,83,69,1
8127,7.6,0,3,0,79,4.6,1,1,63,61,0
2143,8.5,1,3,2,88,4.8,1,1,83,85,1
6311,6.8,1,1,0,60,4.0,0,1,64,66,0
2269,8.2,0,3,2,80,4.8,1,1,80,83,1
446,8.2,0,3,1,83,4.7,1,0,81,87,0
4884,8.5,1,1,2,86,4.5,1,1,74,83,1
4467,8.0,2,3,2,89,4.8,1,1,86,81,1
9027,7.8,1,2,1,83,4.6,0,1,79,66,1
6633,6.6,1,2,0,79,3.6,0,0,55,67,0
3317,7.9,1,2,1,87,4.4,1,0,58,83,0
1702,8.4,2,3,2,81,4.3,1,1,75,79,1
2527,8.2,0,2,1,68,4.3,1,1,62,68,1
69,7.7,1,1,0,74,4.1,0,1,57,68,1
1169,8.0,1,3,2,90,4.8,1,1,77,83,0
49,8.1,1,3,2,90,4.6,1,1,77,87,1
1054,8.3,1,2,1,71,3.9,0,0,55,66,0
4030,7.8,0,2,1,75,4.4,1,1,61,68,1
881,8.7,2,3,1,77,4.3,1,1,72,67,0
2652,7.6,0,2,2,76,4.2,1,1,78,84,0
7760,7.5,1,1,1,60,4.8,1,1,75,70,0
2440,6.8,1,2,0,75,4.2,0,1,77,57,0
4925,7.7,1,1,0,79,4.6,0,0,88,61,0
1468,6.6,1,1,1,71,4.2,1,1,55,71,0
7293,6.7,0,1,0,76,4.2,1,1,62,66,0
5036,7.5,1,1,0,60,3.9,0,0,55,69,0
2442,8.4,2,3,2,90,4.5,1,1,83,86,1
6555,7.7,1,2,1,74,4.8,1,1,70,66,0
231,7.5,1,1,1,70,4.6,0,0,59,66,0
1321,8.7,1,3,2,90,4.8,1,1,79,88,0
42,8.3,2,3,2,85,4.8,1,1,77,83,1
778,8.1,2,3,2,90,4.8,1,1,84,86,1
8951,8.4,2,3,2,83,4.7,1,1,83,84,1
8405,7.5,1,2,1,77,4.7,1,1,86,88,1
1730,7.9,2,3,2,90,4.8,1,1,74,88,1
3911,6.8,1,1,0,76,4.1,0,0,55,62,0
580,7.5,1,2,0,60,4.0,0,1,56,71,0
9942,7.8,1,1,1,71,3.8,0,1,62,68,0
5840,8.1,0,2,0,81,4.5,1,1,80,83,0
8272,8.1,2,3,2,90,4.7,0,0,67,76,0
7276,8.3,1,2,1,77,3.5,0,1,65,68,0
1492,7.8,1,2,0,76,4.4,1,1,80,63,0
9110,8.6,1,3,2,82,4.6,1,1,75,84,1
5611,6.9,0,2,1,71,3.2,0,0,55,65,0
62,8.2,1,2,1,86,4.3,1,1,86,63,1
5472,6.8,1,2,1,71,4.7,1,1,55,58,0
3906,7.6,0,2,0,87,3.8,0,1,60,66,0
6532,7.5,1,2,0,64,3.4,0,1,55,68,0
403,6.9,0,1,1,76,3.8,0,0,61,67,0
333,7.4,2,3,0,86,4.6,1,1,75,72,1
2085,8.0,2,1,0,74,4.6,1,1,78,79,1
9558,8.5,1,3,0,74,4.3,1,1,80,87,0
165,6.5,1,1,2,85,4.3,1,0,62,72,1
4380,7.7,1,1,1,80,4.1,1,0,55,69,0
2716,6.5,1,1,0,69,4.3,0,1,55,68,0
8924,8.2,0,2,3,90,4.8,1,1,81,88,1
7347,8.2,2,3,0,76,4.2,1,1,72,67,1
5454,8.2,2,3,0,88,4.0,1,1,75,75,1
7047,6.5,1,1,1,61,4.2,0,1,64,69,0
1335,7.3,2,1,1,80,4.6,0,1,74,75,0
8699,8.2,1,3,2,79,4.8,1,1,76,81,1
1660,7.8,1,2,0,73,4.1,0,1,61,71,0
3579,8.5,2,3,0,88,4.7,1,1,74,86,1
754,6.9,1,2,1,73,4.5,0,0,60,65,0
6585,8.0,1,1,1,76,3.8,1,1,62,69,0
707,8.1,2,3,0,81,4.8,1,1,72,88,0
3015,7.6,1,2,1,73,4.3,1,1,56,67,0
8559,7.9,0,2,0,80,4.2,0,1,66,60,0
9876,6.5,1,2,0,68,3.7,0,1,58,65,0
9583,8.4,1,3,2,85,4.4,1,1,78,87,1
8929,8.5,2,1,1,78,4.4,1,1,66,86,1
9557,8.1,1,3,2,88,4.8,1,1,81,85,1
8984,7.4,1,3,0,84,4.6,0,0,64,84,0
1835,7.9,1,2,0,73,4.3,0,1,58,65,0
2997,6.7,1,2,1,85,4.4,0,1,55,71,0
5428,7.9,1,3,1,76,3.8,1,0,68,65,0
3880,7.8,1,3,2,84,4.6,1,1,89,65,1
7157,6.7,2,2,1,71,4.4,0,0,55,67,0
5082,8.0,2,3,2,90,4.8,1,1,76,88,1
9115,7.6,0,2,1,74,4.8,1,1,81,72,1
7245,7.6,1,1,1,88,4.0,0,1,59,61,0
5401,8.6,0,2,2,81,4.4,1,1,82,83,1
5396,8.4,0,1,2,79,3.9,1,1,80,80,0
9428,7.7,1,1,1,72,4.0,1,1,66,77,1
2247,8.5,2,2,2,69,4.4,0,1,76,81,0
836,6.7,0,1,0,83,4.4,0,0,62,68,0
8395,7.8,1,2,2,90,4.5,1,1,80,64,1
9043,8.6,1,3,3,88,4.6,1,1,79,85,1
433,7.7,2,1,1,64,3.7,0,1,77,70,0
3379,7.5,2,2,0,73,3.3,0,0,55,62,0
6818,6.9,1,3,0,81,4.5,0,0,72,76,1
8132,6.5,0,1,0,67,3.5,0,1,55,67,0
9622,8.2,2,3,2,90,4.8,1,1,79,86,1
6067,8.3,0,3,1,88,4.2,1,1,69,86,1
1194,7.6,1,1,2,73,3.6,0,1,62,72,0
6935,7.6,1,1,1,83,4.3,1,1,68,66,1
5462,7.8,2,3,2,85,4.6,1,1,74,87,0
3072,6.5,1,3,0,83,4.8,1,0,87,81,0
3045,7.6,2,1,2,79,4.4,0,1,57,70,0
3264,8.3,2,3,2,90,4.6,1,1,70,84,1
2730,7.6,0,2,0,79,4.6,0,1,76,72,0
3434,8.5,1,3,2,75,4.1,1,1,76,77,1
434,8.1,2,3,2,85,4.5,1,1,76,88,1
3273,6.6,1,1,1,68,4.1,1,1,77,69,0
7002,8.4,1,3,1,75,4.3,1,0,73,73,0
9727,8.0,2,3,0,85,4.8,1,0,86,87,0
105,6.5,1,1,0,68,4.1,0,0,61,66,0
3316,7.3,1,1,1,66,3.8,0,1,59,70,0
1657,8.2,1,2,2,79,4.8,1,1,74,70,1
1534,7.2,2,1,0,77,4.4,1,1,61,61,1
4681,7.8,0,1,1,77,4.3,0,0,60,68,1
8814,6.5,1,2,0,69,4.8,0,1,56,72,0
9003,6.6,1,1,1,67,4.1,0,1,63,67,0
6623,8.6,1,2,0,85,4.2,0,1,71,67,1
1444,6.6,1,1,1,68,4.0,0,0,69,62,0
215,6.6,1,1,1,71,4.3,0,0,70,66,0
5357,8.3,2,2,2,89,4.0,1,1,78,85,1
9219,8.4,2,1,1,77,4.4,0,1,60,69,0
6323,7.7,2,1,0,74,3.6,1,1,69,70,0
4990,7.7,1,1,1,64,3.9,0,0,58,66,0
1420,6.9,0,1,0,69,3.4,0,0,55,66,0
9517,8.1,2,3,1,85,4.8,1,1,71,85,1
8607,6.5,1,1,1,68,4.4,1,0,60,60,0
182,8.2,1,3,0,82,4.8,1,1,70,73,1
4353,7.6,1,1,0,76,4.6,0,1,59,62,0
8701,8.7,2,3,2,90,4.8,1,1,85,86,1
2447,8.4,2,1,1,88,4.8,1,1,85,84,0
5322,6.6,1,2,0,73,4.3,1,0,58,66,0
8046,8.2,1,2,2,89,4.8,1,1,73,70,1
5685,7.4,2,3,1,77,4.4,1,1,78,65,0
3533,8.2,2,3,2,90,4.8,1,1,70,84,1
8245,8.4,1,3,2,84,4.8,1,1,81,84,0
7977,7.5,0,1,0,68,4.1,0,0,57,58,0
3699,7.3,1,1,0,76,4.3,0,0,55,66,0
71,7.5,1,1,1,69,4.3,0,1,71,76,0
545,8.3,1,2,2,85,4.6,1,1,72,88,1
1205,7.4,0,2,0,78,4.4,0,1,78,69,0
3079,6.5,2,3,2,79,3.7,1,1,57,68,1
9107,8.3,2,3,2,90,4.8,1,1,80,81,1
9121,7.0,1,1,0,81,3.6,0,1,55,70,0
9681,8.1,2,3,2,86,4.8,0,1,79,81,1
6181,8.7,1,2,1,76,4.2,1,1,75,86,1
8330,6.7,1,2,1,76,4.6,1,1,71,68,0
4285,8.2,2,3,2,90,4.8,1,1,85,81,1
4008,8.6,1,2,2,90,4.5,1,1,83,81,0
8714,8.7,2,1,2,80,3.9,0,0,68,82,0
878,6.5,0,1,0,65,3.5,0,1,55,71,0
8061,7.4,2,3,0,81,4.6,0,0,80,69,0
197,8.1,0,1,0,71,3.6,1,0,69,67,0
9747,7.3,0,1,1,72,3.6,0,1,59,67,0
4011,8.4,2,3,2,90,4.8,1,1,84,86,1
9963,7.3,1,1,0,60,4.5,0,0,58,60,0
2572,8.4,0,2,0,81,3.8,1,1,65,65,1
3754,6.5,1,1,0,68,4.3,1,1,56,69,0
9248,7.8,0,1,0,73,4.4,0,0,56,68,1
8629,8.0,1,1,2,87,4.1,1,1,74,68,1
9369,8.2,1,2,1,70,3.9,0,1,55,71,0
6160,8.2,1,3,2,90,4.7,1,1,65,84,1
4792,8.2,2,3,0,87,4.3,1,1,83,84,1
5338,8.0,2,3,2,90,4.8,1,1,77,87,1
3025,6.5,1,2,1,80,4.8,0,0,83,65,0
2719,6.5,0,1,0,68,3.6,0,1,60,75,0
8656,8.0,2,3,0,83,4.1,1,1,67,83,0
6917,6.5,1,1,1,70,3.5,0,1,60,75,0
3985,6.9,1,2,0,70,4.3,0,0,55,71,1
7309,6.5,1,1,0,66,4.8,1,0,60,64,0
5954,7.7,1,1,0,76,3.8,0,0,55,61,0
3845,7.4,1,1,0,85,3.5,0,0,68,73,0
2683,6.5,0,2,0,79,3.6,0,1,72,70,0
4025,6.9,1,1,1,85,4.2,0,1,80,66,0
8716,6.9,0,2,1,82,3.9,0,1,78,59,0
3140,7.4,1,2,2,77,3.7,1,1,79,88,0
4238,8.3,2,3,2,86,3.9,1,1,63,85,1
219,8.3,1,2,2,88,4.1,1,1,80,79,1
6619,6.8,1,3,0,80,4.4,1,0,78,67,0
9607,7.3,0,3,1,85,4.7,1,0,75,79,0
5269,7.6,1,1,1,74,4.4,1,0,55,83,0
2544,7.6,1,2,0,90,4.8,1,1,77,86,1
2871,6.5,1,1,0,78,4.5,1,1,55,77,0
1245,6.5,0,2,0,78,4.3,1,1,55,69,0
421,7.3,1,1,1,75,3.6,0,1,55,66,0
6228,7.5,1,2,1,65,4.1,0,0,58,64,0
2059,8.7,2,3,2,90,4.8,1,1,80,86,1
8494,6.5,0,3,0,66,3.5,0,0,55,67,0
6435,7.6,0,1,0,67,3.8,0,0,60,69,0
3423,6.6,0,1,1,81,3.5,0,1,55,70,0
4511,7.4,0,1,1,67,4.5,1,0,55,68,0
1167,8.3,0,3,1,71,3.4,1,1,77,71,0
255,6.5,1,1,0,74,4.2,0,0,59,65,0
416,6.5,1,1,1,80,3.8,1,1,58,65,0
9176,7.8,1,3,2,83,4.5,1,1,68,86,1
3470,8.3,2,3,2,88,4.7,1,1,75,85,0
3051,8.2,1,1,1,76,3.5,0,1,85,63,1
760,8.6,1,2,0,74,4.4,0,0,55,66,1
1386,7.5,0,1,1,83,3.9,0,0,61,66,0
655,8.2,2,3,1,90,4.8,1,1,82,77,1
1202,6.9,1,1,2,81,4.5,1,1,81,68,1
2414,8.0,2,3,2,90,4.8,1,1,76,86,1
5580,8.4,1,2,2,79,4.8,1,1,61,81,0
5994,8.3,1,3,2,90,4.8,1,1,83,83,1
5295,6.7,1,1,0,70,3.9,0,1,56,67,0
3056,8.5,2,3,2,85,4.8,1,1,87,83,1
2831,7.1,2,3,2,88,4.5,1,1,75,70,1
2971,6.5,1,1,1,83,4.7,0,0,55,71,0
329,7.8,1,2,0,78,4.8,1,1,75,65,1
4271,7.9,2,1,1,85,4.2,1,1,79,70,1
5995,6.5,1,3,0,72,4.6,1,1,85,69,1
4393,6.8,1,1,0,67,4.1,1,0,61,71,0
2064,8.8,0,3,2,89,4.5,1,1,77,87,1
8302,7.5,0,1,0,72,4.5,1,1,55,70,0
9014,6.7,1,2,0,74,4.6,1,1,55,68,1
9330,6.7,1,2,2,82,3.2,0,0,66,58,1
5170,7.6,2,1,1,84,4.5,0,0,76,63,0
4430,6.5,1,2,0,70,3.9,0,1,63,63,0
1282,7.7,1,3,0,81,4.1,1,1,77,68,1
3382,8.5,2,3,2,85,4.4,1,1,74,83,0
2637,8.3,1,3,2,90,4.8,1,1,76,88,1
3329,6.5,1,2,1,88,4.5,1,1,72,87,1
6437,8.3,1,3,2,79,4.4,1,0,70,86,0
5019,8.2,1,1,0,86,4.6,0,1,79,61,0
7325,7.3,1,2,1,61,4.7,1,1,68,72,0
3796,8.1,2,3,1,88,4.2,1,1,74,84,1
2664,7.7,0,3,0,83,4.2,1,1,71,82,0
8283,7.4,1,1,1,70,4.3,0,1,72,75,0
1283,8.2,0,1,1,80,4.8,1,1,55,85,1
4149,7.6,1,1,0,69,4.2,0,1,55,66,0
1363,7.6,1,2,0,78,4.4,0,0,80,79,0
1438,8.8,2,3,2,90,4.8,1,1,83,67,1
9629,8.4,0,3,2,90,4.8,1,1,55,67,1
3442,8.0,1,1,0,81,4.6,1,1,85,87,0
57,8.0,1,1,0,74,4.5,1,1,55,65,0
4598,7.6,0,1,0,86,4.2,0,1,55,70,0
8480,7.6,1,2,0,70,3.7,1,1,63,71,1
5366,8.5,0,2,0,79,4.5,0,0,72,74,0
1845,6.7,1,1,2,78,4.3,0,0,65,68,0
5516,7.7,1,3,0,76,4.5,1,0,69,64,1
8574,6.7,1,1,1,75,3.7,0,0,63,71,0
6264,7.8,2,1,1,71,4.3,1,1,69,68,1
2881,7.9,2,3,2,90,4.8,1,1,78,87,1
1744,7.7,1,3,0,78,4.7,1,1,88,79,1
8399,8.4,1,0,0,75,4.7,1,1,76,76,1
4170,7.2,2,3,2,90,4.8,1,1,90,82,1
5198,7.7,2,3,3,82,4.5,1,1,82,81,1
8994,7.9,2,3,0,90,4.8,1,1,89,86,1
741,8.0,1,2,0,81,4.2,1,1,66,72,0
9067,7.3,0,2,0,71,3.5,0,1,67,68,0
1625,7.8,1,2,1,83,3.5,0,1,66,72,0
525,7.5,1,3,1,89,4.2,0,1,72,71,0
8000,7.4,1,2,0,76,4.4,0,1,61,69,0
4420,6.5,1,2,0,79,4.5,0,1,55,67,0
5427,7.7,1,3,2,90,4.4,1,1,69,86,1
6690,8.5,1,3,0,85,4.8,1,1,76,67,1
7383,8.4,2,3,2,90,4.5,1,1,75,80,1
436,7.2,1,1,1,67,3.8,0,0,59,63,0
2961,8.5,1,3,0,74,4.3,1,1,78,62,1
309,8.3,2,3,2,82,4.6,1,1,76,85,1
1566,7.6,1,1,0,74,4.6,1,1,55,61,0
2632,7.5,1,2,0,62,3.9,0,0,71,72,0
5598,8.2,1,2,2,88,4.4,1,1,81,85,1
9478,7.3,1,1,1,62,4.0,0,1,55,65,0
402,7.1,1,3,0,81,4.4,1,1,78,72,0
3827,7.5,1,3,3,90,4.6,1,1,86,79,1
882,7.7,0,1,1,71,4.0,0,0,55,62,0
3998,7.6,1,2,0,75,3.8,0,1,61,68,0
7119,8.4,1,2,0,77,4.1,0,0,56,62,0
3266,7.6,0,1,1,77,3.4,0,0,58,67,0
8407,8.5,2,3,2,82,4.4,1,1,76,65,1
5010,7.7,2,1,2,79,4.6,1,1,57,80,1
5737,8.3,2,3,2,90,4.8,1,1,81,87,1
5555,8.4,2,3,2,90,4.8,1,1,75,88,1
289,6.7,1,3,0,77,4.1,1,1,69,67,0
5565,8.0,2,1,2,88,3.8,1,0,82,82,0
8325,6.5,1,2,1,79,3.1,0,1,63,69,1
2624,7.8,1,3,2,90,4.1,1,0,70,86,0
8860,7.8,1,2,1,74,4.8,1,1,69,81,0
